"","word","newspaper","article","year","searchTerm","sentiment","arousal","nWords","nWordsSentiment","percWordsSentiment"
"261293","krig","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"261295","kaos","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"261298","negative","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"261320","positive","I","10",2012,"fly",2,2,535,24,4.48598130841121
"261334","stærkt","I","10",2012,"fly",2,2,535,24,4.48598130841121
"261459","problem","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"261511","dræbt","I","10",2012,"fly",-3,3,535,24,4.48598130841121
"261518","døde","I","10",2012,"fly",-3,3,535,24,4.48598130841121
"261524","syge","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"261527","kaos","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"261562","hjælp","I","10",2012,"fly",2,2,535,24,4.48598130841121
"261565","sultende","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"261577","sultende","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"261604","lidelser","I","10",2012,"fly",-2,2,535,24,4.48598130841121
"261605","når","I","10",2012,"fly",0,0,535,24,4.48598130841121
"261628","alene","I","10",2012,"fly",-1,1,535,24,4.48598130841121
"261722","forhindre","I","10",2013,"fly",-1,1,275,8,2.90909090909091
"261734","fremme","I","10",2013,"fly",1,1,275,8,2.90909090909091
"261861","fritaget","I","10",2013,"fly",-1,1,275,8,2.90909090909091
"261880","ønsker","I","10",2013,"fly",2,2,275,8,2.90909090909091
"261885","oplagt","I","10",2013,"fly",2,2,275,8,2.90909090909091
"261893","ønskede","I","10",2013,"fly",2,2,275,8,2.90909090909091
"261903","ønskede","I","10",2013,"fly",2,2,275,8,2.90909090909091
"261907","håber","I","10",2013,"fly",2,2,275,8,2.90909090909091
"261978","kritikken","I","10",2014,"fly",-2,2,361,11,3.04709141274238
"262156","afgørende","I","10",2014,"fly",1,1,361,11,3.04709141274238
"262165","bedre","I","10",2014,"fly",2,2,361,11,3.04709141274238
"262206","problem","I","10",2014,"fly",-2,2,361,11,3.04709141274238
"262216","lo","I","10",2014,"fly",1,1,361,11,3.04709141274238
"262251","naturligt","I","10",2014,"fly",1,1,361,11,3.04709141274238
"262260","når","I","10",2014,"fly",0,0,361,11,3.04709141274238
"262270","imod","I","10",2014,"fly",-1,1,361,11,3.04709141274238
"262281","konflikt","I","10",2014,"fly",-2,2,361,11,3.04709141274238
"262314","helst","I","10",2014,"fly",1,1,361,11,3.04709141274238
"262335","skyld","I","10",2014,"fly",-2,2,361,11,3.04709141274238
"262387","krav","I","10",2015,"fly",-1,1,304,6,1.97368421052632
"262423","sikret","I","10",2015,"fly",2,2,304,6,1.97368421052632
"262455","kritisere","I","10",2015,"fly",-2,2,304,6,1.97368421052632
"262507","usikkert","I","10",2015,"fly",-2,2,304,6,1.97368421052632
"262534","godt","I","10",2015,"fly",3,3,304,6,1.97368421052632
"262543","problemer","I","10",2015,"fly",-2,2,304,6,1.97368421052632
"262643","krisen","I","10",2011,"ind",-3,3,184,13,7.06521739130435
"262658","frygter","I","10",2011,"ind",-2,2,184,13,7.06521739130435
"262659","katastrofe","I","10",2011,"ind",-2,2,184,13,7.06521739130435
"262661","advarer","I","10",2011,"ind",-2,2,184,13,7.06521739130435
"262667","appellerer","I","10",2011,"ind",-1,1,184,13,7.06521739130435
"262669","hjælp","I","10",2011,"ind",2,2,184,13,7.06521739130435
"262687","risiko","I","10",2011,"ind",-2,2,184,13,7.06521739130435
"262692","katastrofe","I","10",2011,"ind",-2,2,184,13,7.06521739130435
"262700","oprør","I","10",2011,"ind",-2,2,184,13,7.06521739130435
"262725","hjælp","I","10",2011,"ind",2,2,184,13,7.06521739130435
"262740","krisen","I","10",2011,"ind",-3,3,184,13,7.06521739130435
"262750","sikkerhed","I","10",2011,"ind",1,1,184,13,7.06521739130435
"262753","når","I","10",2011,"ind",0,0,184,13,7.06521739130435
"262833","protester","I","10",2012,"ind",-2,2,633,30,4.739336492891
"262837","krav","I","10",2012,"ind",-1,1,633,30,4.739336492891
"262840","frygter","I","10",2012,"ind",-2,2,633,30,4.739336492891
"262857","velkommen","I","10",2012,"ind",2,2,633,30,4.739336492891
"262896","protesterer","I","10",2012,"ind",-2,2,633,30,4.739336492891
"262897","imod","I","10",2012,"ind",-1,1,633,30,4.739336492891
"262921","tømmermænd","I","10",2012,"ind",-2,2,633,30,4.739336492891
"262924","alene","I","10",2012,"ind",-1,1,633,30,4.739336492891
"262960","forsigtige","I","10",2012,"ind",-1,1,633,30,4.739336492891
"262977","fremskridtene","I","10",2012,"ind",2,2,633,30,4.739336492891
"263002","varme","I","10",2012,"ind",2,2,633,30,4.739336492891
"263006","godt","I","10",2012,"ind",3,3,633,30,4.739336492891
"263023","kritiserer","I","10",2012,"ind",-2,2,633,30,4.739336492891
"263054","ofre","I","10",2012,"ind",-2,2,633,30,4.739336492891
"263064","forværre","I","10",2012,"ind",-2,2,633,30,4.739336492891
"263081","lugter","I","10",2012,"ind",-1,1,633,30,4.739336492891
"263128","ramt","I","10",2012,"ind",-2,2,633,30,4.739336492891
"263149","ødelægge","I","10",2012,"ind",-3,3,633,30,4.739336492891
"263154","optimistiske","I","10",2012,"ind",2,2,633,30,4.739336492891
"263169","tabt","I","10",2012,"ind",-3,3,633,30,4.739336492891
"263227","taber","I","10",2012,"ind",-3,3,633,30,4.739336492891
"263231","ydmygede","I","10",2012,"ind",-3,3,633,30,4.739336492891
"263233","ensomme","I","10",2012,"ind",-2,2,633,30,4.739336492891
"263268","demonstranterne","I","10",2012,"ind",-1,1,633,30,4.739336492891
"263284","forlade","I","10",2012,"ind",-1,1,633,30,4.739336492891
"263304","nej","I","10",2012,"ind",-1,1,633,30,4.739336492891
"263355","miste","I","10",2012,"ind",-2,2,633,30,4.739336492891
"263394","problemerne","I","10",2012,"ind",-2,2,633,30,4.739336492891
"263406","tro","I","10",2012,"ind",1,1,633,30,4.739336492891
"263454","bestemt","I","10",2012,"ind",2,2,633,30,4.739336492891
"263562","interessant","I","10",2013,"ind",2,2,280,7,2.5
"263571","positivt","I","10",2013,"ind",2,2,280,7,2.5
"263608","godt","I","10",2013,"ind",3,3,280,7,2.5
"263630","bifalder","I","10",2013,"ind",2,2,280,7,2.5
"263647","øge","I","10",2013,"ind",1,1,280,7,2.5
"263677","god","I","10",2013,"ind",3,3,280,7,2.5
"263722","godt","I","10",2013,"ind",3,3,280,7,2.5
"263804","forlader","I","10",2014,"ind",-2,2,279,13,4.6594982078853
"263826","falske","I","10",2014,"ind",-3,3,279,13,4.6594982078853
"263871","oplyser","I","10",2014,"ind",2,2,279,13,4.6594982078853
"263898","udnævnt","I","10",2014,"ind",1,1,279,13,4.6594982078853
"263911","beklager","I","10",2014,"ind",-2,2,279,13,4.6594982078853
"263913","forlegenhed","I","10",2014,"ind",-2,2,279,13,4.6594982078853
"263931","ked","I","10",2014,"ind",-2,2,279,13,4.6594982078853
"263935","forlader","I","10",2014,"ind",-2,2,279,13,4.6594982078853
"263944","hæderlig","I","10",2014,"ind",3,3,279,13,4.6594982078853
"263948","lancerede","I","10",2014,"ind",1,1,279,13,4.6594982078853
"263952","kontroversiel","I","10",2014,"ind",-2,2,279,13,4.6594982078853
"263990","forargede","I","10",2014,"ind",-3,3,279,13,4.6594982078853
"263996","racistisk","I","10",2014,"ind",-3,3,279,13,4.6594982078853
"264033","advare","I","10",2015,"ind",-2,2,290,17,5.86206896551724
"264047","advarer","I","10",2015,"ind",-2,2,290,17,5.86206896551724
"264069","udvise","I","10",2015,"ind",-2,2,290,17,5.86206896551724
"264082","advarsler","I","10",2015,"ind",-3,3,290,17,5.86206896551724
"264102","angreb","I","10",2015,"ind",-1,1,290,17,5.86206896551724
"264137","når","I","10",2015,"ind",0,0,290,17,5.86206896551724
"264139","helst","I","10",2015,"ind",1,1,290,17,5.86206896551724
"264144","angreb","I","10",2015,"ind",-1,1,290,17,5.86206896551724
"264172","bekymrede","I","10",2015,"ind",-2,2,290,17,5.86206896551724
"264216","støtte","I","10",2015,"ind",2,2,290,17,5.86206896551724
"264240","angreb","I","10",2015,"ind",-1,1,290,17,5.86206896551724
"264248","sikkerhed","I","10",2015,"ind",1,1,290,17,5.86206896551724
"264279","oplyser","I","10",2015,"ind",2,2,290,17,5.86206896551724
"264289","skylden","I","10",2015,"ind",-2,2,290,17,5.86206896551724
"264292","blodige","I","10",2015,"ind",-3,3,290,17,5.86206896551724
"264293","angreb","I","10",2015,"ind",-1,1,290,17,5.86206896551724
"264306","dræbt","I","10",2015,"ind",-3,3,290,17,5.86206896551724
"264311","afviser","I","2",2011,"fly",-1,1,290,19,6.55172413793103
"264326","hjælp","I","2",2011,"fly",2,2,290,19,6.55172413793103
"264337","venter","I","2",2011,"fly",-1,1,290,19,6.55172413793103
"264354","hjælp","I","2",2011,"fly",2,2,290,19,6.55172413793103
"264369","når","I","2",2011,"fly",0,0,290,19,6.55172413793103
"264373","ønske","I","2",2011,"fly",2,2,290,19,6.55172413793103
"264404","problemerne","I","2",2011,"fly",-2,2,290,19,6.55172413793103
"264420","suspendere","I","2",2011,"fly",-1,1,290,19,6.55172413793103
"264425","hjælpe","I","2",2011,"fly",2,2,290,19,6.55172413793103
"264434","frygter","I","2",2011,"fly",-2,2,290,19,6.55172413793103
"264462","garantere","I","2",2011,"fly",1,1,290,19,6.55172413793103
"264473","hovedpine","I","2",2011,"fly",-2,2,290,19,6.55172413793103
"264477","problem","I","2",2011,"fly",-2,2,290,19,6.55172413793103
"264487","afvisning","I","2",2011,"fly",-2,2,290,19,6.55172413793103
"264490","opbakning","I","2",2011,"fly",2,2,290,19,6.55172413793103
"264499","klart","I","2",2011,"fly",1,1,290,19,6.55172413793103
"264511","grænser","I","2",2011,"fly",-1,1,290,19,6.55172413793103
"264561","støtte","I","2",2011,"fly",2,2,290,19,6.55172413793103
"264596","klart","I","2",2011,"fly",1,1,290,19,6.55172413793103
"264642","tildelt","I","2",2012,"fly",3,3,239,7,2.92887029288703
"264732","beskytte","I","2",2012,"fly",1,1,239,7,2.92887029288703
"264761","ønsket","I","2",2012,"fly",2,2,239,7,2.92887029288703
"264795","protester","I","2",2012,"fly",-2,2,239,7,2.92887029288703
"264804","konflikt","I","2",2012,"fly",-2,2,239,7,2.92887029288703
"264807","styrker","I","2",2012,"fly",2,2,239,7,2.92887029288703
